Domain,Area,Element,Item,Year,Unit,Value
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",1994,hg/ha,4615.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",1995,hg/ha,4776.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",1996,hg/ha,4783.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",1997,hg/ha,4515.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",1998,hg/ha,4722.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",1999,hg/ha,4472.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2000,hg/ha,4446.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2001,hg/ha,4419.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2002,hg/ha,4391.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2003,hg/ha,4363.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2004,hg/ha,4324.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2005,hg/ha,4304.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2006,hg/ha,4284.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2007,hg/ha,4265.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2008,hg/ha,4246.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2009,hg/ha,4228.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2010,hg/ha,4211.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2011,hg/ha,4196.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2012,hg/ha,4000.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2013,hg/ha,4000.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2014,hg/ha,4010.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2015,hg/ha,3949.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2016,hg/ha,4023.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2017,hg/ha,4066.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2018,hg/ha,4082.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2019,hg/ha,4083.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2020,hg/ha,4073.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2021,hg/ha,4083.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2022,hg/ha,4093.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2023,hg/ha,4089.0
Crops,Kenya,Yield,"Other oil seeds, n.e.c.",2024,hg/ha,4085.0
Crops,Kenya,Yield,Other pulses n.e.c.,1961,hg/ha,4151.0
Crops,Kenya,Yield,Other pulses n.e.c.,1962,hg/ha,4151.0
Crops,Kenya,Yield,Other pulses n.e.c.,1963,hg/ha,4206.0
Crops,Kenya,Yield,Other pulses n.e.c.,1964,hg/ha,4206.0
Crops,Kenya,Yield,Other pulses n.e.c.,1965,hg/ha,4259.0
Crops,Kenya,Yield,Other pulses n.e.c.,1966,hg/ha,4273.0
Crops,Kenya,Yield,Other pulses n.e.c.,1967,hg/ha,4273.0
Crops,Kenya,Yield,Other pulses n.e.c.,1968,hg/ha,4554.0
Crops,Kenya,Yield,Other pulses n.e.c.,1969,hg/ha,4775.0
Crops,Kenya,Yield,Other pulses n.e.c.,1970,hg/ha,4732.0
Crops,Kenya,Yield,Other pulses n.e.c.,1971,hg/ha,4655.0
Crops,Kenya,Yield,Other pulses n.e.c.,1972,hg/ha,4839.0
Crops,Kenya,Yield,Other pulses n.e.c.,1973,hg/ha,4597.0
Crops,Kenya,Yield,Other pulses n.e.c.,1974,hg/ha,4435.0
Crops,Kenya,Yield,Other pulses n.e.c.,1975,hg/ha,5000.0
Crops,Kenya,Yield,Other pulses n.e.c.,1976,hg/ha,4833.0
Crops,Kenya,Yield,Other pulses n.e.c.,1977,hg/ha,4733.0
Crops,Kenya,Yield,Other pulses n.e.c.,1978,hg/ha,4567.0
Crops,Kenya,Yield,Other pulses n.e.c.,1979,hg/ha,4255.0
Crops,Kenya,Yield,Other pulses n.e.c.,1980,hg/ha,4307.0
Crops,Kenya,Yield,Other pulses n.e.c.,1981,hg/ha,4343.0
Crops,Kenya,Yield,Other pulses n.e.c.,1982,hg/ha,6545.0
Crops,Kenya,Yield,Other pulses n.e.c.,1983,hg/ha,8311.0
Crops,Kenya,Yield,Other pulses n.e.c.,1984,hg/ha,4500.0
Crops,Kenya,Yield,Other pulses n.e.c.,1985,hg/ha,3694.0
Crops,Kenya,Yield,Other pulses n.e.c.,1986,hg/ha,6750.0
Crops,Kenya,Yield,Other pulses n.e.c.,1987,hg/ha,4076.0
Crops,Kenya,Yield,Other pulses n.e.c.,1988,hg/ha,3249.0
Crops,Kenya,Yield,Other pulses n.e.c.,1989,hg/ha,3613.0
Crops,Kenya,Yield,Other pulses n.e.c.,1990,hg/ha,3052.0
Crops,Kenya,Yield,Other pulses n.e.c.,1991,hg/ha,2700.0
Crops,Kenya,Yield,Other pulses n.e.c.,1992,hg/ha,2636.0
Crops,Kenya,Yield,Other pulses n.e.c.,1993,hg/ha,1875.0
Crops,Kenya,Yield,Other pulses n.e.c.,1994,hg/ha,3626.0
Crops,Kenya,Yield,Other pulses n.e.c.,1995,hg/ha,3351.0
Crops,Kenya,Yield,Other pulses n.e.c.,1996,hg/ha,2893.0
Crops,Kenya,Yield,Other pulses n.e.c.,1997,hg/ha,2055.0
Crops,Kenya,Yield,Other pulses n.e.c.,1998,hg/ha,2450.0
Crops,Kenya,Yield,Other pulses n.e.c.,1999,hg/ha,4399.0
Crops,Kenya,Yield,Other pulses n.e.c.,2000,hg/ha,3383.0
Crops,Kenya,Yield,Other pulses n.e.c.,2001,hg/ha,3551.0
Crops,Kenya,Yield,Other pulses n.e.c.,2002,hg/ha,4639.0
Crops,Kenya,Yield,Other pulses n.e.c.,2003,hg/ha,3996.0
Crops,Kenya,Yield,Other pulses n.e.c.,2004,hg/ha,2545.0
Crops,Kenya,Yield,Other pulses n.e.c.,2005,hg/ha,2320.0
Crops,Kenya,Yield,Other pulses n.e.c.,2006,hg/ha,2991.0
Crops,Kenya,Yield,Other pulses n.e.c.,2007,hg/ha,2348.0
Crops,Kenya,Yield,Other pulses n.e.c.,2008,hg/ha,2303.0
Crops,Kenya,Yield,Other pulses n.e.c.,2009,hg/ha,2313.0
Crops,Kenya,Yield,Other pulses n.e.c.,2010,hg/ha,3120.0
Crops,Kenya,Yield,Other pulses n.e.c.,2011,hg/ha,3282.0
Crops,Kenya,Yield,Other pulses n.e.c.,2012,hg/ha,3705.0
Crops,Kenya,Yield,Other pulses n.e.c.,2013,hg/ha,3977.0
Crops,Kenya,Yield,Other pulses n.e.c.,2014,hg/ha,4699.0
Crops,Kenya,Yield,Other pulses n.e.c.,2015,hg/ha,6757.0
Crops,Kenya,Yield,Other pulses n.e.c.,2016,hg/ha,5288.0
Crops,Kenya,Yield,Other pulses n.e.c.,2017,hg/ha,5656.0
Crops,Kenya,Yield,Other pulses n.e.c.,2018,hg/ha,6173.0
Crops,Kenya,Yield,Other pulses n.e.c.,2019,hg/ha,5710.0
Crops,Kenya,Yield,Other pulses n.e.c.,2020,hg/ha,5846.0
Crops,Kenya,Yield,Other pulses n.e.c.,2021,hg/ha,5910.0
Crops,Kenya,Yield,Other pulses n.e.c.,2022,hg/ha,5822.0
Crops,Kenya,Yield,Other pulses n.e.c.,2023,hg/ha,5859.0
Crops,Kenya,Yield,Other pulses n.e.c.,2024,hg/ha,5864.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1961,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1962,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1963,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1964,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1965,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1966,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1967,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1968,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1969,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1970,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1971,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1972,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1973,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1974,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1975,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1976,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1977,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1978,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1979,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1980,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1981,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1982,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1983,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1984,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1985,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1986,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1987,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1988,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1989,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1990,hg/ha,6909.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1991,hg/ha,7715.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1992,hg/ha,7099.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1993,hg/ha,7037.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1994,hg/ha,7059.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1995,hg/ha,6667.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1996,hg/ha,6875.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1997,hg/ha,7059.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1998,hg/ha,7222.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",1999,hg/ha,7059.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2000,hg/ha,6875.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2001,hg/ha,7502.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2002,hg/ha,7834.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2003,hg/ha,8193.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2004,hg/ha,8574.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2005,hg/ha,8966.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2006,hg/ha,10060.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2007,hg/ha,10574.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2008,hg/ha,11096.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2009,hg/ha,11602.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2010,hg/ha,12081.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2011,hg/ha,12530.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2012,hg/ha,13333.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2013,hg/ha,13333.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2014,hg/ha,13565.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2015,hg/ha,14448.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2016,hg/ha,13512.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2017,hg/ha,13842.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2018,hg/ha,14043.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2019,hg/ha,13355.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2020,hg/ha,14186.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2021,hg/ha,13856.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2022,hg/ha,13794.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2023,hg/ha,13944.0
Crops,Kenya,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2024,hg/ha,13864.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1961,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1962,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1963,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1964,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1965,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1966,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1967,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1968,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1969,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1970,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1971,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1972,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1973,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1974,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1975,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1976,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1977,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1978,hg/ha,40000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1979,hg/ha,40541.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1980,hg/ha,40541.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1981,hg/ha,43243.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1982,hg/ha,43243.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1983,hg/ha,45946.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1984,hg/ha,40541.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1985,hg/ha,76923.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1986,hg/ha,75000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1987,hg/ha,87500.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1988,hg/ha,80000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1989,hg/ha,81818.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1990,hg/ha,76923.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1991,hg/ha,80000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1992,hg/ha,80995.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1993,hg/ha,76997.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1994,hg/ha,72727.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1995,hg/ha,86572.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1996,hg/ha,86542.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1997,hg/ha,86098.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1998,hg/ha,96214.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",1999,hg/ha,95170.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2000,hg/ha,77736.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2001,hg/ha,107974.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2002,hg/ha,93819.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2003,hg/ha,83032.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2004,hg/ha,85366.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2005,hg/ha,94204.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2006,hg/ha,103595.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2007,hg/ha,113345.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2008,hg/ha,130005.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2009,hg/ha,130065.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2010,hg/ha,111111.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2011,hg/ha,97222.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2012,hg/ha,97297.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2013,hg/ha,96104.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2014,hg/ha,100000.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2015,hg/ha,103827.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2016,hg/ha,99707.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2017,hg/ha,98644.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2018,hg/ha,99887.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2019,hg/ha,101440.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2020,hg/ha,102862.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2021,hg/ha,98684.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2022,hg/ha,100865.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2023,hg/ha,100782.0
Crops,Kenya,Yield,"Other tropical fruits, n.e.c.",2024,hg/ha,100109.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1961,hg/ha,55825.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1962,hg/ha,55819.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1963,hg/ha,55814.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1964,hg/ha,55809.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1965,hg/ha,55866.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1966,hg/ha,55866.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1967,hg/ha,55866.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1968,hg/ha,55907.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1969,hg/ha,55901.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1970,hg/ha,55888.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1971,hg/ha,55769.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1972,hg/ha,55249.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1973,hg/ha,56985.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1974,hg/ha,55963.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1975,hg/ha,56140.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1976,hg/ha,56000.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1977,hg/ha,57143.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1978,hg/ha,58015.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1979,hg/ha,58824.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1980,hg/ha,58993.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1981,hg/ha,60056.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1982,hg/ha,61111.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1983,hg/ha,62069.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1984,hg/ha,62069.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1985,hg/ha,60256.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1986,hg/ha,62821.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1987,hg/ha,64103.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1988,hg/ha,69737.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1989,hg/ha,73333.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1990,hg/ha,79286.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1991,hg/ha,82264.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1992,hg/ha,83674.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1993,hg/ha,86154.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1994,hg/ha,85667.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1995,hg/ha,86158.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1996,hg/ha,86306.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1997,hg/ha,86442.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1998,hg/ha,86586.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",1999,hg/ha,86760.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2000,hg/ha,86860.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2001,hg/ha,86961.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2002,hg/ha,87786.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2003,hg/ha,87879.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2004,hg/ha,87450.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2005,hg/ha,87970.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2006,hg/ha,88060.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2007,hg/ha,88148.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2008,hg/ha,86739.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2009,hg/ha,85251.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2010,hg/ha,84145.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2011,hg/ha,83124.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2012,hg/ha,80537.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2013,hg/ha,81333.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2014,hg/ha,81125.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2015,hg/ha,80103.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2016,hg/ha,79258.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2017,hg/ha,78427.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2018,hg/ha,77666.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2019,hg/ha,81401.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2020,hg/ha,82085.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2021,hg/ha,80283.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2022,hg/ha,81890.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2023,hg/ha,81414.0
Crops,Kenya,Yield,"Other vegetables, fresh n.e.c.",2024,hg/ha,81193.0
Crops,Kenya,Yield,Papayas,1961,hg/ha,103448.0
Crops,Kenya,Yield,Papayas,1962,hg/ha,103448.0
Crops,Kenya,Yield,Papayas,1963,hg/ha,103448.0
Crops,Kenya,Yield,Papayas,1964,hg/ha,103448.0
Crops,Kenya,Yield,Papayas,1965,hg/ha,103448.0
Crops,Kenya,Yield,Papayas,1966,hg/ha,103448.0
Crops,Kenya,Yield,Papayas,1967,hg/ha,103448.0
Crops,Kenya,Yield,Papayas,1968,hg/ha,103448.0
Crops,Kenya,Yield,Papayas,1969,hg/ha,103448.0
Crops,Kenya,Yield,Papayas,1970,hg/ha,103448.0
Crops,Kenya,Yield,Papayas,1971,hg/ha,103226.0
Crops,Kenya,Yield,Papayas,1972,hg/ha,103226.0
Crops,Kenya,Yield,Papayas,1973,hg/ha,103226.0
Crops,Kenya,Yield,Papayas,1974,hg/ha,103030.0
Crops,Kenya,Yield,Papayas,1975,hg/ha,103030.0
Crops,Kenya,Yield,Papayas,1976,hg/ha,103030.0
Crops,Kenya,Yield,Papayas,1977,hg/ha,102857.0
Crops,Kenya,Yield,Papayas,1978,hg/ha,102857.0
Crops,Kenya,Yield,Papayas,1979,hg/ha,102857.0
Crops,Kenya,Yield,Papayas,1980,hg/ha,102778.0
Crops,Kenya,Yield,Papayas,1981,hg/ha,102632.0
Crops,Kenya,Yield,Papayas,1982,hg/ha,102632.0
Crops,Kenya,Yield,Papayas,1983,hg/ha,102632.0
Crops,Kenya,Yield,Papayas,1984,hg/ha,105556.0
Crops,Kenya,Yield,Papayas,1985,hg/ha,102564.0
Crops,Kenya,Yield,Papayas,1986,hg/ha,102564.0
Crops,Kenya,Yield,Papayas,1987,hg/ha,102500.0
Crops,Kenya,Yield,Papayas,1988,hg/ha,104762.0
Crops,Kenya,Yield,Papayas,1989,hg/ha,104762.0
Crops,Kenya,Yield,Papayas,1990,hg/ha,106299.0
Crops,Kenya,Yield,Papayas,1991,hg/ha,100451.0
Crops,Kenya,Yield,Papayas,1992,hg/ha,129634.0
Crops,Kenya,Yield,Papayas,1993,hg/ha,111367.0
Crops,Kenya,Yield,Papayas,1994,hg/ha,99738.0
Crops,Kenya,Yield,Papayas,1995,hg/ha,123368.0
